workerID,domain,utteranceExact,utteranceRounded,utteranceType,stateExact,stateRounded,stateType,affectProb,order
17, electric kettle,9999,10000,sharp,50,50,round,0.4,10
17, electric kettle,498,500,sharp,498,500,sharp,0.5,11
17, electric kettle,5000,5000,round,499,500,sharp,0.4,12
17, laptop,1000,1000,round,50,50,round,0.3,13
17, laptop,1002,1000,sharp,50,50,round,0.65,14
17, laptop,498,500,sharp,500,500,round,0.625,15
17, electric kettle,1000,1000,round,997,1000,sharp,0.5,16
17, laptop,1001,1000,sharp,48,50,sharp,0.3,17
17, electric kettle,9998,10000,sharp,503,500,sharp,0.4,18
17, laptop,997,1000,sharp,1000,1000,round,0.625,19
17, laptop,50,50,round,50,50,round,0.65,20
17, watch,4998,5000,sharp,500,500,round,0.375,21
17, electric kettle,1001,1000,sharp,1000,1000,round,0.6,22
17, electric kettle,5000,5000,round,48,50,sharp,0.3,23
17, electric kettle,10000,10000,round,4997,5000,sharp,0.475,24
17, watch,5002,5000,sharp,5002,5000,sharp,0.6,25
17, laptop,9998,10000,sharp,4998,5000,sharp,0.4,26
17, laptop,5000,5000,round,500,500,round,0.3,27
17, electric kettle,1000,1000,round,47,50,sharp,0.225,28
17, laptop,5003,5000,sharp,5003,5000,sharp,0.6,29
17, laptop,48,50,sharp,48,50,sharp,0.525,30
18, electric kettle,10000,10000,round,503,500,sharp,1,1
18, electric kettle,1002,1000,sharp,500,500,round,0.65,2
18, watch,50,50,round,53,50,sharp,0.25,3
18, electric kettle,4997,5000,sharp,50,50,round,1,4
18, electric kettle,9998,10000,sharp,9998,10000,sharp,0.25,5
18, laptop,500,500,round,51,50,sharp,0.75,6
18, laptop,998,1000,sharp,499,500,sharp,0.675,7
18, electric kettle,10002,10000,sharp,1000,1000,round,0.825,8
18, watch,500,500,round,500,500,round,0.25,9
18, watch,5000,5000,round,53,50,sharp,0.9,10
18, electric kettle,999,1000,sharp,1000,1000,round,0.25,11
18, watch,500,500,round,499,500,sharp,0.25,12
18, laptop,5000,5000,round,500,500,round,1,13
18, watch,5000,5000,round,999,1000,sharp,0.85,14
18, electric kettle,500,500,round,48,50,sharp,0.925,15
18, laptop,10000,10000,round,1000,1000,round,0.95,16
18, electric kettle,998,1000,sharp,52,50,sharp,1,17
18, laptop,999,1000,sharp,1000,1000,round,0.25,18
18, laptop,10003,10000,sharp,500,500,round,0.95,19
18, electric kettle,10000,10000,round,9997,10000,sharp,0.25,20
18, electric kettle,5003,5000,sharp,1000,1000,round,0.775,21
18, laptop,500,500,round,50,50,round,0.725,22
18, laptop,1000,1000,round,500,500,round,0.65,23
18, laptop,5000,5000,round,998,1000,sharp,0.675,24
18, electric kettle,500,500,round,499,500,sharp,0.225,25
18, electric kettle,5000,5000,round,1000,1000,round,0.725,26
18, laptop,10000,10000,round,10000,10000,round,0.2,27
18, watch,5000,5000,round,1000,1000,round,0.7,28
18, electric kettle,50,50,round,50,50,round,0.25,29
18, laptop,4998,5000,sharp,50,50,round,0.95,30
19, electric kettle,1003,1000,sharp,50,50,round,0.825,1
19, laptop,1000,1000,round,50,50,round,0.85,2
19, laptop,10000,10000,round,50,50,round,0.95,3
19, electric kettle,10000,10000,round,1001,1000,sharp,0.825,4
19, laptop,500,500,round,497,500,sharp,0.5,5
19, electric kettle,1000,1000,round,53,50,sharp,0.85,6
19, laptop,1001,1000,sharp,1000,1000,round,0.45,7
19, laptop,9998,10000,sharp,1003,1000,sharp,0.925,8
19, electric kettle,10000,10000,round,1000,1000,round,0.875,9
19, laptop,10003,10000,sharp,1000,1000,round,0.85,10
19, laptop,10000,10000,round,1000,1000,round,0.85,11
19, electric kettle,500,500,round,50,50,round,0.65,12
19, laptop,1002,1000,sharp,53,50,sharp,0.725,13
19, electric kettle,499,500,sharp,500,500,round,0.5,14
19, laptop,1000,1000,round,1000,1000,round,0.75,15
19, watch,51,50,sharp,51,50,sharp,0.2,16
19, watch,5002,5000,sharp,47,50,sharp,0.8,17
19, watch,9997,10000,sharp,997,1000,sharp,0.8,18
19, watch,4998,5000,sharp,5000,5000,round,0.5,19
19, laptop,10003,10000,sharp,5002,5000,sharp,0.775,20
19, electric kettle,1000,1000,round,1000,1000,round,0.5,21
19, electric kettle,9997,10000,sharp,498,500,sharp,0.85,22
19, watch,5003,5000,sharp,503,500,sharp,0.775,23
19, electric kettle,5001,5000,sharp,48,50,sharp,0.875,24
19, electric kettle,9997,10000,sharp,5000,5000,round,0.7,25
19, watch,1001,1000,sharp,50,50,round,0.725,26
19, electric kettle,10001,10000,sharp,997,1000,sharp,0.825,27
19, watch,1000,1000,round,50,50,round,0.85,28
19, watch,50,50,round,49,50,sharp,0.5,29
19, watch,10000,10000,round,10000,10000,round,0.5,30
20, laptop,10001,10000,sharp,997,1000,sharp,0.75,1
20, watch,9998,10000,sharp,10000,10000,round,0.725,2
20, watch,9998,10000,sharp,1000,1000,round,0.25,3
20, electric kettle,1000,1000,round,1001,1000,sharp,0.275,4
20, watch,1003,1000,sharp,50,50,round,0.75,5
20, watch,10000,10000,round,10003,10000,sharp,0.95,6
20, watch,5000,5000,round,500,500,round,0.25,7
20, watch,5001,5000,sharp,502,500,sharp,0.75,8
20, laptop,51,50,sharp,51,50,sharp,0,9
20, laptop,498,500,sharp,500,500,round,0.225,10
20, electric kettle,9999,10000,sharp,48,50,sharp,0.975,11
20, electric kettle,999,1000,sharp,50,50,round,0.75,12
20, electric kettle,997,1000,sharp,997,1000,sharp,0.25,13
20, laptop,5000,5000,round,1000,1000,round,0.75,14
20, laptop,50,50,round,50,50,round,0.75,15
20, watch,5000,5000,round,5000,5000,round,0.75,16
20, electric kettle,499,500,sharp,50,50,round,0.975,17
20, watch,10000,10000,round,5001,5000,sharp,0.25,18
20, laptop,4999,5000,sharp,4999,5000,sharp,0.775,19
20, laptop,998,1000,sharp,998,1000,sharp,1,20
20, laptop,1000,1000,round,1000,1000,round,0.75,21
20, watch,1000,1000,round,499,500,sharp,0.975,22
20, electric kettle,53,50,sharp,53,50,sharp,0.275,23
20, watch,5000,5000,round,497,500,sharp,0.75,24
20, electric kettle,10000,10000,round,5003,5000,sharp,0.75,25
20, electric kettle,10002,10000,sharp,10002,10000,sharp,0.975,26
20, laptop,997,1000,sharp,503,500,sharp,0.25,27
20, electric kettle,10003,10000,sharp,5000,5000,round,0.725,28
20, laptop,10000,10000,round,50,50,round,0.95,29
20, watch,47,50,sharp,50,50,round,0.725,30
21, laptop,5002,5000,sharp,5000,5000,round,1,1
21, watch,4998,5000,sharp,5000,5000,round,0.5,2
21, laptop,5000,5000,round,53,50,sharp,0.025,3
21, laptop,4999,5000,sharp,999,1000,sharp,0.25,4
21, watch,1000,1000,round,1000,1000,round,0.5,5
21, laptop,50,50,round,50,50,round,0.5,6
21, laptop,5000,5000,round,1003,1000,sharp,0.225,7
21, watch,999,1000,sharp,499,500,sharp,0.225,8
21, watch,9998,10000,sharp,48,50,sharp,0.05,9
21, electric kettle,5000,5000,round,50,50,round,0.05,10
21, electric kettle,9999,10000,sharp,497,500,sharp,0.075,11
21, watch,5000,5000,round,5001,5000,sharp,0.525,12
21, watch,500,500,round,498,500,sharp,0.55,13
21, electric kettle,5000,5000,round,1000,1000,round,0.25,14
21, watch,1003,1000,sharp,1000,1000,round,0.475,15
21, electric kettle,5000,5000,round,500,500,round,0.175,16
21, laptop,998,1000,sharp,52,50,sharp,0.1,17
21, electric kettle,5003,5000,sharp,1001,1000,sharp,0.1,18
21, electric kettle,5000,5000,round,5000,5000,round,0.5,19
21, electric kettle,9999,10000,sharp,500,500,round,0.1,20
21, laptop,5000,5000,round,5000,5000,round,0.5,21
21, watch,10000,10000,round,10000,10000,round,0.5,22
21, laptop,501,500,sharp,47,50,sharp,0.125,23
21, watch,1000,1000,round,48,50,sharp,0.075,24
21, laptop,48,50,sharp,50,50,round,0.525,25
21, electric kettle,10000,10000,round,5000,5000,round,0.3,26
21, electric kettle,1000,1000,round,49,50,sharp,0.15,27
21, electric kettle,500,500,round,50,50,round,0.075,28
21, watch,5000,5000,round,1000,1000,round,0.175,29
21, laptop,10000,10000,round,50,50,round,0.075,30
22, laptop,1000,1000,round,1001,1000,sharp,0.5,1
22, electric kettle,10000,10000,round,1000,1000,round,1,2
22, laptop,1003,1000,sharp,500,500,round,0.75,3
22, electric kettle,1000,1000,round,1000,1000,round,0.5,4
22, laptop,1000,1000,round,1000,1000,round,0.25,5
22, laptop,9999,10000,sharp,47,50,sharp,1,6
22, electric kettle,5000,5000,round,50,50,round,1,7
22, electric kettle,9997,10000,sharp,4997,5000,sharp,1,8
22, watch,10003,10000,sharp,1000,1000,round,1,9
22, laptop,47,50,sharp,50,50,round,0.25,10
22, electric kettle,5000,5000,round,499,500,sharp,1,11
22, electric kettle,1001,1000,sharp,47,50,sharp,1,12
22, laptop,10000,10000,round,997,1000,sharp,1,13
22, electric kettle,10001,10000,sharp,10001,10000,sharp,0.5,14
22, electric kettle,500,500,round,498,500,sharp,0.5,15
22, electric kettle,10002,10000,sharp,500,500,round,1,16
22, laptop,10000,10000,round,5000,5000,round,0.75,17
22, laptop,9999,10000,sharp,10000,10000,round,0.475,18
22, laptop,1000,1000,round,51,50,sharp,1,19
22, laptop,50,50,round,49,50,sharp,0.525,20
22, electric kettle,500,500,round,500,500,round,0.5,21
22, watch,1002,1000,sharp,50,50,round,1,22
22, electric kettle,5003,5000,sharp,1000,1000,round,1,23
22, electric kettle,5000,5000,round,500,500,round,1,24
22, watch,1001,1000,sharp,500,500,round,0.75,25
22, laptop,500,500,round,49,50,sharp,0.775,26
22, laptop,10000,10000,round,10000,10000,round,0.5,27
22, electric kettle,503,500,sharp,50,50,round,0.75,28
22, watch,9999,10000,sharp,50,50,round,1,29
22, electric kettle,1003,1000,sharp,50,50,round,1,30
23, laptop,10001,10000,sharp,500,500,round,0.225,1
23, watch,4997,5000,sharp,498,500,sharp,0.675,2
23, watch,1000,1000,round,500,500,round,0.75,3
23, electric kettle,500,500,round,498,500,sharp,0.575,4
23, electric kettle,503,500,sharp,50,50,round,0.25,5
23, watch,500,500,round,51,50,sharp,0.375,6
23, laptop,10000,10000,round,47,50,sharp,0.075,7
23, electric kettle,5000,5000,round,50,50,round,0.1,8
23, watch,5002,5000,sharp,48,50,sharp,0.025,9
23, watch,4998,5000,sharp,5000,5000,round,0.75,10
23, laptop,497,500,sharp,500,500,round,0.5,11
23, laptop,500,500,round,500,500,round,0.25,12
23, watch,10000,10000,round,498,500,sharp,0.75,13
23, laptop,10000,10000,round,10000,10000,round,0.975,14
23, laptop,5000,5000,round,502,500,sharp,0.725,15
23, electric kettle,1000,1000,round,497,500,sharp,0.85,16
23, watch,1003,1000,sharp,1003,1000,sharp,0.9,17
23, watch,999,1000,sharp,1000,1000,round,0.575,18
23, watch,10000,10000,round,49,50,sharp,0.2,19
23, laptop,10000,10000,round,5000,5000,round,0.6,20
23, watch,999,1000,sharp,502,500,sharp,0.275,21
23, watch,5000,5000,round,1003,1000,sharp,0.75,22
23, electric kettle,5001,5000,sharp,5001,5000,sharp,0.95,23
23, electric kettle,500,500,round,50,50,round,0.3,24
23, watch,5001,5000,sharp,500,500,round,0.2,25
23, watch,10000,10000,round,500,500,round,0.425,26
23, laptop,1000,1000,round,1003,1000,sharp,0.8,27
23, laptop,47,50,sharp,47,50,sharp,0.025,28
23, watch,1001,1000,sharp,47,50,sharp,0.2,29
23, watch,5000,5000,round,50,50,round,0.15,30
24, laptop,10000,10000,round,1000,1000,round,1,1
24, watch,4998,5000,sharp,1000,1000,round,0.775,2
24, watch,5003,5000,sharp,5003,5000,sharp,0.275,3
24, watch,498,500,sharp,498,500,sharp,0.25,4
24, electric kettle,4999,5000,sharp,50,50,round,0.975,5
24, watch,47,50,sharp,47,50,sharp,0.25,6
24, laptop,9999,10000,sharp,50,50,round,0.975,7
24, laptop,1000,1000,round,500,500,round,0.75,8
24, electric kettle,4999,5000,sharp,497,500,sharp,0.925,9
24, laptop,999,1000,sharp,499,500,sharp,0.7,10
24, watch,5000,5000,round,501,500,sharp,0.825,11
24, watch,10000,10000,round,500,500,round,0.975,12
24, laptop,9999,10000,sharp,9999,10000,sharp,0.5,13
24, electric kettle,9997,10000,sharp,10000,10000,round,0.225,14
24, laptop,4999,5000,sharp,500,500,round,0.75,15
24, laptop,5000,5000,round,48,50,sharp,0.95,16
24, electric kettle,498,500,sharp,500,500,round,0.5,17
24, watch,1000,1000,round,1002,1000,sharp,0.5,18
24, watch,5000,5000,round,998,1000,sharp,0.825,19
24, watch,5000,5000,round,5000,5000,round,0.5,20
24, watch,10002,10000,sharp,52,50,sharp,0.875,21
24, electric kettle,1003,1000,sharp,50,50,round,0.85,22
24, laptop,4999,5000,sharp,52,50,sharp,0.95,23
24, electric kettle,997,1000,sharp,47,50,sharp,0.775,24
24, watch,1002,1000,sharp,1002,1000,sharp,0.5,25
24, electric kettle,10000,10000,round,500,500,round,0.85,26
24, laptop,500,500,round,503,500,sharp,0.5,27
24, electric kettle,4997,5000,sharp,5000,5000,round,0.5,28
24, laptop,499,500,sharp,50,50,round,0.65,29
24, watch,10002,10000,sharp,50,50,round,0.9,30
25, laptop,1003,1000,sharp,50,50,round,0.25,1
25, electric kettle,497,500,sharp,497,500,sharp,0.75,2
25, watch,1000,1000,round,1000,1000,round,0.95,3
25, laptop,500,500,round,500,500,round,0.75,4
25, laptop,10001,10000,sharp,52,50,sharp,0.225,5
25, watch,5000,5000,round,1000,1000,round,0.2,6
25, laptop,500,500,round,499,500,sharp,0.7,7
25, laptop,10001,10000,sharp,503,500,sharp,0.5,8
25, electric kettle,4997,5000,sharp,1000,1000,round,0.35,9
25, watch,503,500,sharp,500,500,round,0.775,10
25, electric kettle,5000,5000,round,5003,5000,sharp,0.925,11
25, laptop,9998,10000,sharp,9998,10000,sharp,1,12
25, watch,5001,5000,sharp,5000,5000,round,0.75,13
25, electric kettle,10001,10000,sharp,5000,5000,round,0.775,14
25, electric kettle,9999,10000,sharp,1000,1000,round,0.5,15
25, electric kettle,498,500,sharp,50,50,round,0.175,16
25, electric kettle,9998,10000,sharp,500,500,round,0.225,17
25, watch,1000,1000,round,51,50,sharp,0.1,18
25, electric kettle,500,500,round,50,50,round,0.2,19
25, electric kettle,4998,5000,sharp,50,50,round,0.2,20
25, watch,10001,10000,sharp,502,500,sharp,0.275,21
25, watch,9999,10000,sharp,5003,5000,sharp,0.6,22
25, laptop,1000,1000,round,999,1000,sharp,0.775,23
25, electric kettle,9997,10000,sharp,5002,5000,sharp,0.725,24
25, watch,500,500,round,47,50,sharp,0.15,25
25, laptop,4998,5000,sharp,1002,1000,sharp,0.425,26
25, electric kettle,5001,5000,sharp,5001,5000,sharp,0.95,27
25, watch,10002,10000,sharp,5000,5000,round,0.775,28
25, watch,1000,1000,round,50,50,round,0.1,29
25, watch,5000,5000,round,51,50,sharp,0.1,30
26, laptop,5003,5000,sharp,50,50,round,0.925,1
26, watch,498,500,sharp,47,50,sharp,0.675,2
26, electric kettle,5000,5000,round,4997,5000,sharp,0.475,3
26, watch,4998,5000,sharp,500,500,round,0.8,4
26, watch,500,500,round,503,500,sharp,0.5,5
26, electric kettle,4998,5000,sharp,999,1000,sharp,1,6
26, watch,503,500,sharp,503,500,sharp,0.5,7
26, watch,10000,10000,round,50,50,round,0.975,8
26, laptop,1000,1000,round,500,500,round,0.925,9
26, laptop,999,1000,sharp,497,500,sharp,0.675,10
26, watch,10000,10000,round,500,500,round,1,11
26, electric kettle,10000,10000,round,10000,10000,round,0.5,12
26, electric kettle,10002,10000,sharp,1002,1000,sharp,1,13
26, laptop,5000,5000,round,500,500,round,0.825,14
26, watch,10002,10000,sharp,5000,5000,round,0.65,15
26, watch,5003,5000,sharp,53,50,sharp,0.95,16
26, electric kettle,52,50,sharp,50,50,round,0.225,17
26, watch,50,50,round,51,50,sharp,0.225,18
26, electric kettle,10000,10000,round,1000,1000,round,0.925,19
26, watch,10000,10000,round,10001,10000,sharp,0.25,20
26, laptop,10000,10000,round,50,50,round,1,21
26, watch,1002,1000,sharp,1000,1000,round,0.3,22
26, watch,10001,10000,sharp,49,50,sharp,1,23
26, watch,9997,10000,sharp,500,500,round,0.9,24
26, electric kettle,10000,10000,round,5002,5000,sharp,0.8,25
26, laptop,5000,5000,round,48,50,sharp,0.95,26
26, watch,5000,5000,round,5000,5000,round,0.25,27
26, electric kettle,500,500,round,503,500,sharp,0.425,28
26, electric kettle,4999,5000,sharp,1000,1000,round,1,29
26, laptop,498,500,sharp,50,50,round,0.95,30
27, electric kettle,500,500,round,498,500,sharp,0.775,1
27, electric kettle,47,50,sharp,50,50,round,0.75,2
27, laptop,10001,10000,sharp,50,50,round,0.25,3
27, watch,500,500,round,49,50,sharp,0.25,4
27, watch,10001,10000,sharp,10001,10000,sharp,0.725,5
27, electric kettle,1003,1000,sharp,502,500,sharp,0.325,6
27, electric kettle,10001,10000,sharp,1001,1000,sharp,0.775,7
27, electric kettle,998,1000,sharp,52,50,sharp,0.225,8
27, electric kettle,500,500,round,47,50,sharp,0.225,9
27, electric kettle,5000,5000,round,51,50,sharp,0.075,10
27, watch,5000,5000,round,500,500,round,0.05,11
27, watch,9998,10000,sharp,52,50,sharp,0.05,12
27, laptop,5000,5000,round,50,50,round,0.05,13
27, laptop,10000,10000,round,5000,5000,round,0.5,14
27, laptop,9997,10000,sharp,49,50,sharp,0.225,15
27, electric kettle,501,500,sharp,500,500,round,0.625,16
27, electric kettle,10003,10000,sharp,500,500,round,0.325,17
27, electric kettle,9998,10000,sharp,5000,5000,round,0.3,18
27, electric kettle,1000,1000,round,50,50,round,0.25,19
27, laptop,500,500,round,50,50,round,0.25,20
27, electric kettle,500,500,round,500,500,round,0.725,21
27, electric kettle,10003,10000,sharp,10003,10000,sharp,0.875,22
27, watch,10003,10000,sharp,5000,5000,round,0.5,23
27, watch,5000,5000,round,1002,1000,sharp,0.35,24
27, watch,5001,5000,sharp,50,50,round,0.275,25
27, watch,5000,5000,round,50,50,round,0.25,26
27, laptop,5000,5000,round,47,50,sharp,0.25,27
27, laptop,5003,5000,sharp,1000,1000,round,0.325,28
27, watch,500,500,round,498,500,sharp,0.625,29
27, watch,4997,5000,sharp,1000,1000,round,0.3,30
28, electric kettle,4999,5000,sharp,4999,5000,sharp,0.75,1
28, laptop,1002,1000,sharp,500,500,round,0.75,2
28, laptop,10000,10000,round,500,500,round,1,3
28, laptop,497,500,sharp,497,500,sharp,0.5,4
28, electric kettle,10003,10000,sharp,10003,10000,sharp,1,5
28, laptop,10000,10000,round,5000,5000,round,0.975,6
28, electric kettle,5001,5000,sharp,500,500,round,0.45,7
28, electric kettle,5000,5000,round,52,50,sharp,0.95,8
28, laptop,5000,5000,round,500,500,round,1,9
28, watch,500,500,round,50,50,round,0.75,10
28, laptop,5000,5000,round,1000,1000,round,0.75,11
28, electric kettle,5000,5000,round,997,1000,sharp,0.7,12
28, electric kettle,9998,10000,sharp,5000,5000,round,0.9,13
28, watch,1003,1000,sharp,49,50,sharp,0.85,14
28, watch,10000,10000,round,51,50,sharp,0.775,15
28, laptop,5000,5000,round,502,500,sharp,0.85,16
28, electric kettle,1000,1000,round,50,50,round,0.875,17
28, electric kettle,4999,5000,sharp,50,50,round,0.775,18
28, watch,51,50,sharp,50,50,round,0.85,19
28, laptop,10001,10000,sharp,50,50,round,0.9,20
28, laptop,1000,1000,round,1000,1000,round,0.925,21
28, electric kettle,10000,10000,round,5000,5000,round,0.9,22
28, watch,48,50,sharp,48,50,sharp,0.525,23
28, laptop,500,500,round,50,50,round,0.8,24
28, electric kettle,10000,10000,round,498,500,sharp,0.85,25
28, watch,10000,10000,round,4997,5000,sharp,1,26
28, electric kettle,10000,10000,round,47,50,sharp,0.85,27
28, watch,5000,5000,round,1000,1000,round,0.85,28
28, watch,4997,5000,sharp,52,50,sharp,0.875,29
28, watch,9998,10000,sharp,5000,5000,round,0.825,30
29, laptop,1000,1000,round,1003,1000,sharp,0.825,1
29, electric kettle,10000,10000,round,500,500,round,0.975,2
29, laptop,5001,5000,sharp,5000,5000,round,0.5,3
29, electric kettle,10000,10000,round,4997,5000,sharp,0.975,4
29, watch,9997,10000,sharp,5000,5000,round,0.95,5
29, watch,5000,5000,round,48,50,sharp,0.975,6
29, laptop,5000,5000,round,50,50,round,1,7
29, electric kettle,1002,1000,sharp,1002,1000,sharp,0.225,8
29, laptop,5001,5000,sharp,500,500,round,0.975,9
29, electric kettle,10002,10000,sharp,50,50,round,1,10
29, laptop,1000,1000,round,500,500,round,0.775,11
29, electric kettle,5000,5000,round,500,500,round,1,12
29, laptop,49,50,sharp,49,50,sharp,0,13
29, electric kettle,53,50,sharp,53,50,sharp,0.025,14
29, laptop,10000,10000,round,53,50,sharp,1,15
29, watch,10000,10000,round,5000,5000,round,0.975,16
29, laptop,998,1000,sharp,998,1000,sharp,0.075,17
29, watch,1000,1000,round,998,1000,sharp,0.25,18
29, laptop,10000,10000,round,499,500,sharp,0.95,19
29, watch,1000,1000,round,50,50,round,1,20
29, laptop,5000,5000,round,497,500,sharp,1,21
29, watch,1001,1000,sharp,500,500,round,0.9,22
29, laptop,5000,5000,round,5000,5000,round,0.15,23
