participant,domain,utterance,utteranceType,utteranceExact,utteranceRounded,state,stateType,stateRounded,stateProb,affectProb,order
36,laptop,501,sharp,497,500,50,round,50,0,0.25,3
36,laptop,501,sharp,497,500,51,sharp,50,0,0.25,3
36,laptop,501,sharp,497,500,500,round,500,0.125,0.25,3
36,laptop,501,sharp,497,500,501,sharp,500,1,0.25,3
36,laptop,501,sharp,497,500,1000,round,1000,0,0.25,3
36,laptop,501,sharp,497,500,1001,sharp,1000,0,0.25,3
36,laptop,501,sharp,497,500,5000,round,5000,0,0.25,3
36,laptop,501,sharp,497,500,5001,sharp,5000,0,0.25,3
36,laptop,501,sharp,497,500,10000,round,10000,0,0.25,3
36,laptop,501,sharp,497,500,10001,sharp,10000,0,0.25,3
36,watch,51,sharp,53,50,50,round,50,0.15,0.3,4
36,watch,51,sharp,53,50,51,sharp,50,1,0.3,4
36,watch,51,sharp,53,50,500,round,500,0,0.3,4
36,watch,51,sharp,53,50,501,sharp,500,0,0.3,4
36,watch,51,sharp,53,50,1000,round,1000,0,0.3,4
36,watch,51,sharp,53,50,1001,sharp,1000,0,0.3,4
36,watch,51,sharp,53,50,5000,round,5000,0,0.3,4
36,watch,51,sharp,53,50,5001,sharp,5000,0,0.3,4
36,watch,51,sharp,53,50,10000,round,10000,0,0.3,4
36,watch,51,sharp,53,50,10001,sharp,10000,0,0.3,4
36,watch,5000,round,5000,5000,50,round,50,0,1,5
36,watch,5000,round,5000,5000,51,sharp,50,0,1,5
36,watch,5000,round,5000,5000,500,round,500,0,1,5
36,watch,5000,round,5000,5000,501,sharp,500,0,1,5
36,watch,5000,round,5000,5000,1000,round,1000,0,1,5
36,watch,5000,round,5000,5000,1001,sharp,1000,0,1,5
36,watch,5000,round,5000,5000,5000,round,5000,1,1,5
36,watch,5000,round,5000,5000,5001,sharp,5000,0.9,1,5
36,watch,5000,round,5000,5000,10000,round,10000,0,1,5
36,watch,5000,round,5000,5000,10001,sharp,10000,0.025,1,5
36,laptop,10001,sharp,9999,10000,50,round,50,0,1,6
36,laptop,10001,sharp,9999,10000,51,sharp,50,0,1,6
36,laptop,10001,sharp,9999,10000,500,round,500,0,1,6
36,laptop,10001,sharp,9999,10000,501,sharp,500,0,1,6
36,laptop,10001,sharp,9999,10000,1000,round,1000,0,1,6
36,laptop,10001,sharp,9999,10000,1001,sharp,1000,0,1,6
36,laptop,10001,sharp,9999,10000,5000,round,5000,0,1,6
36,laptop,10001,sharp,9999,10000,5001,sharp,5000,0,1,6
36,laptop,10001,sharp,9999,10000,10000,round,10000,0.1,1,6
36,laptop,10001,sharp,9999,10000,10001,sharp,10000,1,1,6
36,watch,50,round,50,50,50,round,50,1,0.25,7
36,watch,50,round,50,50,51,sharp,50,0.7,0.25,7
36,watch,50,round,50,50,500,round,500,0,0.25,7
36,watch,50,round,50,50,501,sharp,500,0,0.25,7
36,watch,50,round,50,50,1000,round,1000,0,0.25,7
36,watch,50,round,50,50,1001,sharp,1000,0,0.25,7
36,watch,50,round,50,50,5000,round,5000,0,0.25,7
36,watch,50,round,50,50,5001,sharp,5000,0,0.25,7
36,watch,50,round,50,50,10000,round,10000,0,0.25,7
36,watch,50,round,50,50,10001,sharp,10000,0,0.25,7
36,watch,10001,sharp,10002,10000,50,round,50,0,1,8
36,watch,10001,sharp,10002,10000,51,sharp,50,0,1,8
36,watch,10001,sharp,10002,10000,500,round,500,0,1,8
36,watch,10001,sharp,10002,10000,501,sharp,500,0,1,8
36,watch,10001,sharp,10002,10000,1000,round,1000,0,1,8
36,watch,10001,sharp,10002,10000,1001,sharp,1000,0,1,8
36,watch,10001,sharp,10002,10000,5000,round,5000,0,1,8
36,watch,10001,sharp,10002,10000,5001,sharp,5000,0,1,8
36,watch,10001,sharp,10002,10000,10000,round,10000,0.05,1,8
36,watch,10001,sharp,10002,10000,10001,sharp,10000,1,1,8
36,watch,1000,round,1000,1000,50,round,50,0,0.975,9
36,watch,1000,round,1000,1000,51,sharp,50,0,0.975,9
36,watch,1000,round,1000,1000,500,round,500,0,0.975,9
36,watch,1000,round,1000,1000,501,sharp,500,0,0.975,9
36,watch,1000,round,1000,1000,1000,round,1000,1,0.975,9
36,watch,1000,round,1000,1000,1001,sharp,1000,0.8,0.975,9
36,watch,1000,round,1000,1000,5000,round,5000,0,0.975,9
36,watch,1000,round,1000,1000,5001,sharp,5000,0,0.975,9
36,watch,1000,round,1000,1000,10000,round,10000,0,0.975,9
36,watch,1000,round,1000,1000,10001,sharp,10000,0,0.975,9
36,electric kettle,10001,sharp,9999,10000,50,round,50,0,1,10
36,electric kettle,10001,sharp,9999,10000,51,sharp,50,0,1,10
36,electric kettle,10001,sharp,9999,10000,500,round,500,0,1,10
36,electric kettle,10001,sharp,9999,10000,501,sharp,500,0,1,10
36,electric kettle,10001,sharp,9999,10000,1000,round,1000,0,1,10
36,electric kettle,10001,sharp,9999,10000,1001,sharp,1000,0,1,10
36,electric kettle,10001,sharp,9999,10000,5000,round,5000,0,1,10
36,electric kettle,10001,sharp,9999,10000,5001,sharp,5000,0,1,10
36,electric kettle,10001,sharp,9999,10000,10000,round,10000,0.075,1,10
36,electric kettle,10001,sharp,9999,10000,10001,sharp,10000,1,1,10
36,laptop,1001,sharp,1002,1000,50,round,50,0,0.55,11
36,laptop,1001,sharp,1002,1000,51,sharp,50,0,0.55,11
36,laptop,1001,sharp,1002,1000,500,round,500,0,0.55,11
36,laptop,1001,sharp,1002,1000,501,sharp,500,0,0.55,11
36,laptop,1001,sharp,1002,1000,1000,round,1000,0.1,0.55,11
36,laptop,1001,sharp,1002,1000,1001,sharp,1000,1,0.55,11
36,laptop,1001,sharp,1002,1000,5000,round,5000,0,0.55,11
36,laptop,1001,sharp,1002,1000,5001,sharp,5000,0,0.55,11
36,laptop,1001,sharp,1002,1000,10000,round,10000,0,0.55,11
36,laptop,1001,sharp,1002,1000,10001,sharp,10000,0,0.55,11
36,watch,500,round,500,500,50,round,50,0,0.9,12
36,watch,500,round,500,500,51,sharp,50,0,0.9,12
36,watch,500,round,500,500,500,round,500,1,0.9,12
36,watch,500,round,500,500,501,sharp,500,0.825,0.9,12
36,watch,500,round,500,500,1000,round,1000,0,0.9,12
36,watch,500,round,500,500,1001,sharp,1000,0,0.9,12
36,watch,500,round,500,500,5000,round,5000,0,0.9,12
36,watch,500,round,500,500,5001,sharp,5000,0,0.9,12
36,watch,500,round,500,500,10000,round,10000,0,0.9,12
36,watch,500,round,500,500,10001,sharp,10000,0,0.9,12
36,electric kettle,5000,round,5000,5000,50,round,50,0,1,13
36,electric kettle,5000,round,5000,5000,51,sharp,50,0,1,13
36,electric kettle,5000,round,5000,5000,500,round,500,0,1,13
36,electric kettle,5000,round,5000,5000,501,sharp,500,0,1,13
36,electric kettle,5000,round,5000,5000,1000,round,1000,0,1,13
36,electric kettle,5000,round,5000,5000,1001,sharp,1000,0,1,13
36,electric kettle,5000,round,5000,5000,5000,round,5000,1,1,13
36,electric kettle,5000,round,5000,5000,5001,sharp,5000,0.825,1,13
36,electric kettle,5000,round,5000,5000,10000,round,10000,0,1,13
36,electric kettle,5000,round,5000,5000,10001,sharp,10000,0,1,13
36,laptop,51,sharp,52,50,50,round,50,0.075,0,14
36,laptop,51,sharp,52,50,51,sharp,50,1,0,14
36,laptop,51,sharp,52,50,500,round,500,0,0,14
36,laptop,51,sharp,52,50,501,sharp,500,0,0,14
36,laptop,51,sharp,52,50,1000,round,1000,0,0,14
36,laptop,51,sharp,52,50,1001,sharp,1000,0,0,14
36,laptop,51,sharp,52,50,5000,round,5000,0,0,14
36,laptop,51,sharp,52,50,5001,sharp,5000,0,0,14
36,laptop,51,sharp,52,50,10000,round,10000,0,0,14
36,laptop,51,sharp,52,50,10001,sharp,10000,0,0,14
36,electric kettle,10000,round,10000,10000,50,round,50,0,1,15
36,electric kettle,10000,round,10000,10000,51,sharp,50,0,1,15
36,electric kettle,10000,round,10000,10000,500,round,500,0,1,15
36,electric kettle,10000,round,10000,10000,501,sharp,500,0,1,15
36,electric kettle,10000,round,10000,10000,1000,round,1000,0,1,15
36,electric kettle,10000,round,10000,10000,1001,sharp,1000,0,1,15
36,electric kettle,10000,round,10000,10000,5000,round,5000,0,1,15
36,electric kettle,10000,round,10000,10000,5001,sharp,5000,0,1,15
36,electric kettle,10000,round,10000,10000,10000,round,10000,1,1,15
36,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.875,1,15
37,laptop,1001,sharp,1003,1000,50,round,50,0.025,0.75,1
37,laptop,1001,sharp,1003,1000,51,sharp,50,0.025,0.75,1
37,laptop,1001,sharp,1003,1000,500,round,500,0.025,0.75,1
37,laptop,1001,sharp,1003,1000,501,sharp,500,0.025,0.75,1
37,laptop,1001,sharp,1003,1000,1000,round,1000,0.05,0.75,1
37,laptop,1001,sharp,1003,1000,1001,sharp,1000,1,0.75,1
37,laptop,1001,sharp,1003,1000,5000,round,5000,0,0.75,1
37,laptop,1001,sharp,1003,1000,5001,sharp,5000,0,0.75,1
37,laptop,1001,sharp,1003,1000,10000,round,10000,0,0.75,1
37,laptop,1001,sharp,1003,1000,10001,sharp,10000,0,0.75,1
37,electric kettle,1001,sharp,999,1000,50,round,50,0.6,1,2
37,electric kettle,1001,sharp,999,1000,51,sharp,50,0.6,1,2
37,electric kettle,1001,sharp,999,1000,500,round,500,0.025,1,2
37,electric kettle,1001,sharp,999,1000,501,sharp,500,0.025,1,2
37,electric kettle,1001,sharp,999,1000,1000,round,1000,0.05,1,2
37,electric kettle,1001,sharp,999,1000,1001,sharp,1000,0.225,1,2
37,electric kettle,1001,sharp,999,1000,5000,round,5000,0,1,2
37,electric kettle,1001,sharp,999,1000,5001,sharp,5000,0,1,2
37,electric kettle,1001,sharp,999,1000,10000,round,10000,0,1,2
37,electric kettle,1001,sharp,999,1000,10001,sharp,10000,0,1,2
37,electric kettle,500,round,500,500,50,round,50,0.85,0.75,3
37,electric kettle,500,round,500,500,51,sharp,50,0.75,0.75,3
37,electric kettle,500,round,500,500,500,round,500,0.225,0.75,3
37,electric kettle,500,round,500,500,501,sharp,500,0.225,0.75,3
37,electric kettle,500,round,500,500,1000,round,1000,0,0.75,3
37,electric kettle,500,round,500,500,1001,sharp,1000,0,0.75,3
37,electric kettle,500,round,500,500,5000,round,5000,0,0.75,3
37,electric kettle,500,round,500,500,5001,sharp,5000,0,0.75,3
37,electric kettle,500,round,500,500,10000,round,10000,0,0.75,3
37,electric kettle,500,round,500,500,10001,sharp,10000,0,0.75,3
37,laptop,501,sharp,499,500,50,round,50,0,0.125,4
37,laptop,501,sharp,499,500,51,sharp,50,0,0.125,4
37,laptop,501,sharp,499,500,500,round,500,0.5,0.125,4
37,laptop,501,sharp,499,500,501,sharp,500,1,0.125,4
37,laptop,501,sharp,499,500,1000,round,1000,0.025,0.125,4
37,laptop,501,sharp,499,500,1001,sharp,1000,0.025,0.125,4
37,laptop,501,sharp,499,500,5000,round,5000,0,0.125,4
37,laptop,501,sharp,499,500,5001,sharp,5000,0,0.125,4
37,laptop,501,sharp,499,500,10000,round,10000,0,0.125,4
37,laptop,501,sharp,499,500,10001,sharp,10000,0,0.125,4
37,laptop,10000,round,10000,10000,50,round,50,0,0.975,5
37,laptop,10000,round,10000,10000,51,sharp,50,0,0.975,5
37,laptop,10000,round,10000,10000,500,round,500,0.375,0.975,5
37,laptop,10000,round,10000,10000,501,sharp,500,0.35,0.975,5
37,laptop,10000,round,10000,10000,1000,round,1000,0.85,0.975,5
37,laptop,10000,round,10000,10000,1001,sharp,1000,0.85,0.975,5
37,laptop,10000,round,10000,10000,5000,round,5000,0.225,0.975,5
37,laptop,10000,round,10000,10000,5001,sharp,5000,0.225,0.975,5
37,laptop,10000,round,10000,10000,10000,round,10000,0.025,0.975,5
37,laptop,10000,round,10000,10000,10001,sharp,10000,0.025,0.975,5
37,watch,5001,sharp,4997,5000,50,round,50,0.025,0.975,6
37,watch,5001,sharp,4997,5000,51,sharp,50,0.025,0.975,6
37,watch,5001,sharp,4997,5000,500,round,500,0.025,0.975,6
37,watch,5001,sharp,4997,5000,501,sharp,500,0.025,0.975,6
37,watch,5001,sharp,4997,5000,1000,round,1000,0.025,0.975,6
37,watch,5001,sharp,4997,5000,1001,sharp,1000,0.025,0.975,6
37,watch,5001,sharp,4997,5000,5000,round,5000,0.5,0.975,6
37,watch,5001,sharp,4997,5000,5001,sharp,5000,0.85,0.975,6
37,watch,5001,sharp,4997,5000,10000,round,10000,0,0.975,6
37,watch,5001,sharp,4997,5000,10001,sharp,10000,0,0.975,6
37,electric kettle,501,sharp,503,500,50,round,50,0.75,0.95,7
37,electric kettle,501,sharp,503,500,51,sharp,50,0.75,0.95,7
37,electric kettle,501,sharp,503,500,500,round,500,0.075,0.95,7
37,electric kettle,501,sharp,503,500,501,sharp,500,0.175,0.95,7
37,electric kettle,501,sharp,503,500,1000,round,1000,0.025,0.95,7
37,electric kettle,501,sharp,503,500,1001,sharp,1000,0.025,0.95,7
37,electric kettle,501,sharp,503,500,5000,round,5000,0,0.95,7
37,electric kettle,501,sharp,503,500,5001,sharp,5000,0,0.95,7
37,electric kettle,501,sharp,503,500,10000,round,10000,0,0.95,7
37,electric kettle,501,sharp,503,500,10001,sharp,10000,0,0.95,7
37,laptop,10001,sharp,10003,10000,50,round,50,0.025,1,8
37,laptop,10001,sharp,10003,10000,51,sharp,50,0.025,1,8
37,laptop,10001,sharp,10003,10000,500,round,500,0.025,1,8
37,laptop,10001,sharp,10003,10000,501,sharp,500,0.025,1,8
37,laptop,10001,sharp,10003,10000,1000,round,1000,0.875,1,8
37,laptop,10001,sharp,10003,10000,1001,sharp,1000,0.85,1,8
37,laptop,10001,sharp,10003,10000,5000,round,5000,0.35,1,8
37,laptop,10001,sharp,10003,10000,5001,sharp,5000,0.325,1,8
37,laptop,10001,sharp,10003,10000,10000,round,10000,0.175,1,8
37,laptop,10001,sharp,10003,10000,10001,sharp,10000,0.175,1,8
37,laptop,51,sharp,48,50,50,round,50,0.25,0.1,9
37,laptop,51,sharp,48,50,51,sharp,50,0.5,0.1,9
37,laptop,51,sharp,48,50,500,round,500,0.65,0.1,9
37,laptop,51,sharp,48,50,501,sharp,500,0.65,0.1,9
37,laptop,51,sharp,48,50,1000,round,1000,0.025,0.1,9
37,laptop,51,sharp,48,50,1001,sharp,1000,0.025,0.1,9
37,laptop,51,sharp,48,50,5000,round,5000,0,0.1,9
37,laptop,51,sharp,48,50,5001,sharp,5000,0,0.1,9
37,laptop,51,sharp,48,50,10000,round,10000,0,0.1,9
37,laptop,51,sharp,48,50,10001,sharp,10000,0,0.1,9
37,laptop,1000,round,1000,1000,50,round,50,0.025,0.75,10
37,laptop,1000,round,1000,1000,51,sharp,50,0.025,0.75,10
37,laptop,1000,round,1000,1000,500,round,500,0.025,0.75,10
37,laptop,1000,round,1000,1000,501,sharp,500,0.025,0.75,10
37,laptop,1000,round,1000,1000,1000,round,1000,0.95,0.75,10
37,laptop,1000,round,1000,1000,1001,sharp,1000,0.9,0.75,10
37,laptop,1000,round,1000,1000,5000,round,5000,0.025,0.75,10
37,laptop,1000,round,1000,1000,5001,sharp,5000,0.025,0.75,10
37,laptop,1000,round,1000,1000,10000,round,10000,0,0.75,10
37,laptop,1000,round,1000,1000,10001,sharp,10000,0,0.75,10
37,electric kettle,10001,sharp,9997,10000,50,round,50,0.85,0.75,11
37,electric kettle,10001,sharp,9997,10000,51,sharp,50,0.85,0.75,11
37,electric kettle,10001,sharp,9997,10000,500,round,500,0.025,0.75,11
37,electric kettle,10001,sharp,9997,10000,501,sharp,500,0.025,0.75,11
37,electric kettle,10001,sharp,9997,10000,1000,round,1000,0,0.75,11
37,electric kettle,10001,sharp,9997,10000,1001,sharp,1000,0,0.75,11
37,electric kettle,10001,sharp,9997,10000,5000,round,5000,0,0.75,11
37,electric kettle,10001,sharp,9997,10000,5001,sharp,5000,0,0.75,11
37,electric kettle,10001,sharp,9997,10000,10000,round,10000,0,0.75,11
37,electric kettle,10001,sharp,9997,10000,10001,sharp,10000,0,0.75,11
37,electric kettle,51,sharp,51,50,50,round,50,0.725,0.25,12
37,electric kettle,51,sharp,51,50,51,sharp,50,1,0.25,12
37,electric kettle,51,sharp,51,50,500,round,500,0,0.25,12
37,electric kettle,51,sharp,51,50,501,sharp,500,0,0.25,12
37,electric kettle,51,sharp,51,50,1000,round,1000,0,0.25,12
37,electric kettle,51,sharp,51,50,1001,sharp,1000,0,0.25,12
37,electric kettle,51,sharp,51,50,5000,round,5000,0,0.25,12
37,electric kettle,51,sharp,51,50,5001,sharp,5000,0,0.25,12
37,electric kettle,51,sharp,51,50,10000,round,10000,0,0.25,12
37,electric kettle,51,sharp,51,50,10001,sharp,10000,0,0.25,12
37,watch,50,round,50,50,50,round,50,1,0.3,13
37,watch,50,round,50,50,51,sharp,50,0.925,0.3,13
37,watch,50,round,50,50,500,round,500,0.05,0.3,13
37,watch,50,round,50,50,501,sharp,500,0.05,0.3,13
37,watch,50,round,50,50,1000,round,1000,0.025,0.3,13
37,watch,50,round,50,50,1001,sharp,1000,0.025,0.3,13
37,watch,50,round,50,50,5000,round,5000,0.025,0.3,13
37,watch,50,round,50,50,5001,sharp,5000,0.025,0.3,13
37,watch,50,round,50,50,10000,round,10000,0.025,0.3,13
37,watch,50,round,50,50,10001,sharp,10000,0.025,0.3,13
37,electric kettle,50,round,50,50,50,round,50,1,0.325,14
37,electric kettle,50,round,50,50,51,sharp,50,0.925,0.325,14
37,electric kettle,50,round,50,50,500,round,500,0.025,0.325,14
37,electric kettle,50,round,50,50,501,sharp,500,0.025,0.325,14
37,electric kettle,50,round,50,50,1000,round,1000,0,0.325,14
37,electric kettle,50,round,50,50,1001,sharp,1000,0,0.325,14
37,electric kettle,50,round,50,50,5000,round,5000,0,0.325,14
37,electric kettle,50,round,50,50,5001,sharp,5000,0,0.325,14
37,electric kettle,50,round,50,50,10000,round,10000,0,0.325,14
37,electric kettle,50,round,50,50,10001,sharp,10000,0,0.325,14
37,laptop,5001,sharp,4999,5000,50,round,50,0.025,0.95,15
37,laptop,5001,sharp,4999,5000,51,sharp,50,0.025,0.95,15
37,laptop,5001,sharp,4999,5000,500,round,500,0.025,0.95,15
37,laptop,5001,sharp,4999,5000,501,sharp,500,0.025,0.95,15
37,laptop,5001,sharp,4999,5000,1000,round,1000,0.075,0.95,15
37,laptop,5001,sharp,4999,5000,1001,sharp,1000,0.075,0.95,15
37,laptop,5001,sharp,4999,5000,5000,round,5000,0.925,0.95,15
37,laptop,5001,sharp,4999,5000,5001,sharp,5000,1,0.95,15
37,laptop,5001,sharp,4999,5000,10000,round,10000,0,0.95,15
37,laptop,5001,sharp,4999,5000,10001,sharp,10000,0,0.95,15
38,watch,51,sharp,53,50,50,round,50,0.25,0.75,1
38,watch,51,sharp,53,50,51,sharp,50,1,0.75,1
38,watch,51,sharp,53,50,500,round,500,0.1,0.75,1
38,watch,51,sharp,53,50,501,sharp,500,0.1,0.75,1
38,watch,51,sharp,53,50,1000,round,1000,0.025,0.75,1
38,watch,51,sharp,53,50,1001,sharp,1000,0,0.75,1
38,watch,51,sharp,53,50,5000,round,5000,0,0.75,1
38,watch,51,sharp,53,50,5001,sharp,5000,0.025,0.75,1
38,watch,51,sharp,53,50,10000,round,10000,0,0.75,1
38,watch,51,sharp,53,50,10001,sharp,10000,0,0.75,1
38,watch,5001,sharp,5002,5000,50,round,50,0.6,0.65,2
38,watch,5001,sharp,5002,5000,51,sharp,50,0.625,0.65,2
38,watch,5001,sharp,5002,5000,500,round,500,0.425,0.65,2
38,watch,5001,sharp,5002,5000,501,sharp,500,0.425,0.65,2
38,watch,5001,sharp,5002,5000,1000,round,1000,0.425,0.65,2
38,watch,5001,sharp,5002,5000,1001,sharp,1000,0.225,0.65,2
38,watch,5001,sharp,5002,5000,5000,round,5000,0.275,0.65,2
38,watch,5001,sharp,5002,5000,5001,sharp,5000,0.65,0.65,2
38,watch,5001,sharp,5002,5000,10000,round,10000,0.025,0.65,2
38,watch,5001,sharp,5002,5000,10001,sharp,10000,0.025,0.65,2
38,electric kettle,10000,round,10000,10000,50,round,50,0.9,1,3
38,electric kettle,10000,round,10000,10000,51,sharp,50,0.875,1,3
38,electric kettle,10000,round,10000,10000,500,round,500,0.3,1,3
38,electric kettle,10000,round,10000,10000,501,sharp,500,0.325,1,3
38,electric kettle,10000,round,10000,10000,1000,round,1000,0.1,1,3
38,electric kettle,10000,round,10000,10000,1001,sharp,1000,0,1,3
38,electric kettle,10000,round,10000,10000,5000,round,5000,0.025,1,3
38,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.025,1,3
38,electric kettle,10000,round,10000,10000,10000,round,10000,0.075,1,3
38,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.025,1,3
38,laptop,5000,round,5000,5000,50,round,50,0.05,0.9,4
38,laptop,5000,round,5000,5000,51,sharp,50,0.05,0.9,4
38,laptop,5000,round,5000,5000,500,round,500,0.275,0.9,4
38,laptop,5000,round,5000,5000,501,sharp,500,0.375,0.9,4
38,laptop,5000,round,5000,5000,1000,round,1000,0.45,0.9,4
38,laptop,5000,round,5000,5000,1001,sharp,1000,0.675,0.9,4
38,laptop,5000,round,5000,5000,5000,round,5000,0.975,0.9,4
38,laptop,5000,round,5000,5000,5001,sharp,5000,0.825,0.9,4
38,laptop,5000,round,5000,5000,10000,round,10000,0.025,0.9,4
38,laptop,5000,round,5000,5000,10001,sharp,10000,0.025,0.9,4
38,electric kettle,51,sharp,51,50,50,round,50,0.9,0.25,5
38,electric kettle,51,sharp,51,50,51,sharp,50,1,0.25,5
38,electric kettle,51,sharp,51,50,500,round,500,0.225,0.25,5
38,electric kettle,51,sharp,51,50,501,sharp,500,0.225,0.25,5
38,electric kettle,51,sharp,51,50,1000,round,1000,0,0.25,5
38,electric kettle,51,sharp,51,50,1001,sharp,1000,0.025,0.25,5
38,electric kettle,51,sharp,51,50,5000,round,5000,0,0.25,5
38,electric kettle,51,sharp,51,50,5001,sharp,5000,0.025,0.25,5
38,electric kettle,51,sharp,51,50,10000,round,10000,0,0.25,5
38,electric kettle,51,sharp,51,50,10001,sharp,10000,0.025,0.25,5
38,electric kettle,10001,sharp,10002,10000,50,round,50,0.875,1,6
38,electric kettle,10001,sharp,10002,10000,51,sharp,50,0.875,1,6
38,electric kettle,10001,sharp,10002,10000,500,round,500,0.7,1,6
38,electric kettle,10001,sharp,10002,10000,501,sharp,500,0.7,1,6
38,electric kettle,10001,sharp,10002,10000,1000,round,1000,0.25,1,6
38,electric kettle,10001,sharp,10002,10000,1001,sharp,1000,0.25,1,6
38,electric kettle,10001,sharp,10002,10000,5000,round,5000,0.025,1,6
38,electric kettle,10001,sharp,10002,10000,5001,sharp,5000,0.025,1,6
38,electric kettle,10001,sharp,10002,10000,10000,round,10000,0.025,1,6
38,electric kettle,10001,sharp,10002,10000,10001,sharp,10000,0.025,1,6
38,electric kettle,1001,sharp,1003,1000,50,round,50,0.775,0.95,7
38,electric kettle,1001,sharp,1003,1000,51,sharp,50,0.775,0.95,7
38,electric kettle,1001,sharp,1003,1000,500,round,500,0.625,0.95,7
38,electric kettle,1001,sharp,1003,1000,501,sharp,500,0.625,0.95,7
38,electric kettle,1001,sharp,1003,1000,1000,round,1000,0.25,0.95,7
38,electric kettle,1001,sharp,1003,1000,1001,sharp,1000,0.25,0.95,7
38,electric kettle,1001,sharp,1003,1000,5000,round,5000,0.025,0.95,7
38,electric kettle,1001,sharp,1003,1000,5001,sharp,5000,0.025,0.95,7
38,electric kettle,1001,sharp,1003,1000,10000,round,10000,0.025,0.95,7
