workerid,animal,qud,metaphor,featureNum,featureProb
21,cow,Vague,Literal,1,0.875
21,horse,Specific,Metaphor,1,0.625
21,bird,Vague,Metaphor,1,0.725
21,goose,Vague,Metaphor,1,0.525
21,duck,Specific,Literal,1,0.925
21,rabbit,Vague,Literal,1,0.85
21,penguin,Vague,Metaphor,1,0.575
21,fish,Specific,Metaphor,1,0.625
21,zebra,Specific,Literal,1,0.625
21,bee,Specific,Metaphor,1,0.775
21,fox,Specific,Literal,1,0.875
22,whale,Vague,Literal,1,0.7
22,dog,Vague,Literal,1,0.725
22,lion,Vague,Metaphor,1,0.575
22,rabbit,Vague,Metaphor,1,0.7
22,ox,Vague,Metaphor,1,0.925
22,duck,Specific,Metaphor,1,0.725
22,cow,Specific,Metaphor,1,0.9
22,sheep,Vague,Literal,1,0.6
22,goat,Specific,Literal,1,0.85
22,owl,Specific,Literal,1,0.7
22,pig,Specific,Literal,1,0.825
22,tiger,Vague,Literal,1,0.45
22,penguin,Specific,Metaphor,1,0.75
22,cat,Vague,Metaphor,1,0.55
22,elephant,Specific,Metaphor,1,0.95
22,ant,Vague,Literal,1,0.9
22,fox,Vague,Metaphor,1,0.65
22,fish,Specific,Literal,1,0.425
22,bird,Specific,Literal,1,0.8
22,zebra,Vague,Literal,1,0.45
22,shark,Specific,Metaphor,1,0.725
22,buffalo,Specific,Metaphor,1,0.725
22,horse,Specific,Literal,1,0.875
22,bee,Vague,Literal,1,0.725
22,monkey,Vague,Literal,1,0.7
22,frog,Specific,Metaphor,1,0.7
22,bat,Vague,Metaphor,1,0.625
22,kangaroo,Specific,Literal,1,0.85
22,dolphin,Specific,Literal,1,0.875
22,bear,Vague,Metaphor,1,0.725
22,goose,Specific,Metaphor,1,0.75
22,wolf,Vague,Metaphor,1,0.625
23,bird,Specific,Literal,1,0.725
23,duck,Specific,Metaphor,1,0.725
23,dolphin,Specific,Literal,1,0.725
23,monkey,Vague,Metaphor,1,0.7
23,goose,Vague,Literal,1,0.725
23,goat,Specific,Literal,1,0.725
23,bear,Specific,Metaphor,1,0.725
23,bat,Vague,Literal,1,0.725
23,lion,Vague,Literal,1,0.7
23,cow,Specific,Metaphor,1,0.725
23,horse,Vague,Metaphor,1,0.5
23,fish,Vague,Literal,1,0.725
23,buffalo,Specific,Metaphor,1,0.725
23,kangaroo,Vague,Literal,1,0.725
23,sheep,Specific,Literal,1,0.725
23,dog,Vague,Metaphor,1,0.725
23,zebra,Specific,Metaphor,1,0.725
23,owl,Vague,Metaphor,1,0.5
23,tiger,Vague,Literal,1,0.725
23,rabbit,Vague,Metaphor,1,0.725
23,cat,Vague,Metaphor,1,0.7
23,shark,Specific,Metaphor,1,0.5
23,pig,Vague,Metaphor,1,0.725
23,frog,Vague,Literal,1,0.725
23,ant,Specific,Literal,1,0.725
23,wolf,Specific,Literal,1,0.725
23,ox,Specific,Literal,1,0.725
23,elephant,Vague,Literal,1,0.725
23,penguin,Specific,Literal,1,0.725
23,bee,Specific,Metaphor,1,0.725
23,whale,Vague,Metaphor,1,0.725
23,fox,Specific,Metaphor,1,0.725
24,goose,Vague,Literal,1,0.7
24,frog,Specific,Literal,1,0.725
24,wolf,Specific,Literal,1,0.725
24,cow,Vague,Metaphor,1,0.6
24,ox,Specific,Literal,1,0.725
24,fox,Vague,Literal,1,0.7
24,dog,Vague,Metaphor,1,0.575
24,whale,Specific,Metaphor,1,0.7
24,lion,Vague,Metaphor,1,0.575
24,ant,Vague,Literal,1,0.725
24,cat,Specific,Literal,1,0.7
24,tiger,Specific,Literal,1,0.725
24,kangaroo,Specific,Metaphor,1,0.725
24,duck,Specific,Metaphor,1,0.7
24,elephant,Specific,Literal,1,0.725
24,fish,Specific,Metaphor,1,0.7
24,buffalo,Specific,Metaphor,1,0.725
24,shark,Vague,Metaphor,1,0.7
24,dolphin,Vague,Metaphor,1,0.725
24,monkey,Specific,Metaphor,1,0.725
24,horse,Specific,Literal,1,0.725
24,pig,Vague,Metaphor,1,0.725
24,rabbit,Vague,Literal,1,0.725
24,zebra,Specific,Metaphor,1,0.725
24,bat,Vague,Literal,1,0.7
24,goat,Vague,Literal,1,0.725
24,bear,Specific,Literal,1,0.725
24,bee,Vague,Literal,1,0.725
24,sheep,Vague,Literal,1,0.725
24,penguin,Vague,Metaphor,1,0.5
24,owl,Vague,Metaphor,1,0.55
24,bird,Specific,Metaphor,1,0.7
25,bear,Vague,Metaphor,1,0.775
25,goat,Vague,Literal,1,0.15
25,dolphin,Specific,Metaphor,1,0.875
25,sheep,Specific,Metaphor,1,0.05
25,goose,Specific,Metaphor,1,0.3
25,fox,Vague,Literal,1,0.825
25,zebra,Vague,Metaphor,1,0.725
25,ox,Vague,Literal,1,0.875
25,bee,Vague,Metaphor,1,0.775
25,kangaroo,Specific,Literal,1,0.85
25,horse,Specific,Metaphor,1,0.8
25,cat,Vague,Literal,1,0.9
25,rabbit,Specific,Literal,1,0.85
25,frog,Vague,Literal,1,0.825
25,tiger,Specific,Metaphor,1,0.625
25,lion,Vague,Metaphor,1,0.675
25,ant,Specific,Metaphor,1,0.875
25,monkey,Specific,Literal,1,0.9
25,elephant,Specific,Literal,1,0.85
25,penguin,Specific,Literal,1,0.9
25,owl,Vague,Literal,1,0.85
25,dog,Specific,Literal,1,0.85
25,buffalo,Vague,Metaphor,1,0.55
25,whale,Vague,Metaphor,1,0.8
25,wolf,Specific,Metaphor,1,0.775
25,cow,Vague,Metaphor,1,0.725
25,bird,Specific,Literal,1,0.85
25,pig,Vague,Literal,1,0.85
25,bat,Specific,Literal,1,0.85
25,duck,Specific,Metaphor,1,0.7
25,shark,Vague,Literal,1,0.875
25,fish,Vague,Metaphor,1,0.55
26,bat,Specific,Metaphor,1,0.725
26,fish,Vague,Metaphor,1,0.05
26,buffalo,Vague,Literal,1,0.95
26,sheep,Specific,Metaphor,1,0.725
26,duck,Specific,Literal,1,0.95
26,owl,Vague,Metaphor,1,0.7
26,ox,Specific,Metaphor,1,0.8
26,rabbit,Vague,Metaphor,1,0.7
26,cow,Vague,Literal,1,0.95
26,pig,Specific,Literal,1,0.95
26,tiger,Vague,Literal,1,0.925
26,lion,Vague,Metaphor,1,0.4
26,goat,Vague,Literal,1,0.925
26,shark,Vague,Metaphor,1,0.525
26,cat,Vague,Metaphor,1,0.575
26,whale,Vague,Literal,1,0.925
26,bear,Vague,Metaphor,1,0.5
26,elephant,Specific,Metaphor,1,0.875
26,bee,Specific,Literal,1,0.925
26,goose,Vague,Literal,1,0.925
26,bird,Specific,Literal,1,0.925
26,fox,Specific,Metaphor,1,0.925
26,monkey,Specific,Literal,1,0.95
26,wolf,Specific,Literal,1,0.95
26,frog,Specific,Literal,1,0.95
26,kangaroo,Specific,Metaphor,1,0.575
26,penguin,Specific,Literal,1,0.875
26,horse,Vague,Metaphor,1,0.675
26,dog,Specific,Metaphor,1,0.85
26,dolphin,Specific,Metaphor,1,0.825
26,zebra,Vague,Literal,1,0.825
26,ant,Vague,Literal,1,0.9
27,lion,Specific,Literal,1,0.7
27,ant,Vague,Metaphor,1,0.725
27,fish,Specific,Literal,1,0.7
27,goose,Specific,Metaphor,1,0.725
27,elephant,Vague,Metaphor,1,0.725
27,wolf,Specific,Literal,1,0.725
27,frog,Specific,Literal,1,0.275
27,shark,Specific,Metaphor,1,0.275
27,bat,Vague,Literal,1,0.7
27,kangaroo,Specific,Metaphor,1,0.725
27,horse,Vague,Literal,1,0.725
27,ox,Vague,Literal,1,0.725
27,bird,Vague,Metaphor,1,0.5
27,buffalo,Vague,Metaphor,1,0.8
27,pig,Specific,Metaphor,1,0.8
27,bee,Specific,Metaphor,1,0.8
27,tiger,Specific,Metaphor,1,0.275
27,rabbit,Vague,Metaphor,1,0.725
27,owl,Specific,Literal,1,0.725
27,monkey,Specific,Literal,1,0.825
27,goat,Specific,Literal,1,0.8
27,cat,Vague,Metaphor,1,0.5
27,whale,Vague,Literal,1,0.625
27,bear,Specific,Literal,1,0.725
27,cow,Vague,Metaphor,1,0.725
27,sheep,Specific,Metaphor,1,0.6
27,penguin,Vague,Metaphor,1,0.5
27,zebra,Vague,Literal,1,0.275
27,fox,Vague,Literal,1,0.7
27,dog,Vague,Literal,1,0.825
27,duck,Specific,Metaphor,1,0.6
27,dolphin,Vague,Literal,1,0.825
28,monkey,Specific,Literal,1,0.725
28,ant,Specific,Literal,1,0.775
28,ox,Vague,Metaphor,1,0.8
28,sheep,Vague,Literal,1,0.8
28,cat,Specific,Literal,1,0.75
28,owl,Specific,Metaphor,1,0.8
28,bee,Vague,Metaphor,1,0.75
28,bird,Specific,Metaphor,1,0.725
28,goose,Vague,Literal,1,0.775
28,pig,Vague,Metaphor,1,0.725
28,tiger,Vague,Metaphor,1,0.05
28,bat,Specific,Metaphor,1,0.275
28,elephant,Vague,Literal,1,0.725
28,whale,Vague,Metaphor,1,0.7
28,rabbit,Specific,Metaphor,1,0.75
28,cow,Vague,Literal,1,0.8
28,goat,Specific,Literal,1,0.8
28,wolf,Specific,Metaphor,1,0.5
28,lion,Specific,Metaphor,1,0.5
28,penguin,Specific,Literal,1,0.6
28,zebra,Specific,Metaphor,1,0.05
28,bear,Vague,Literal,1,0.6
28,horse,Specific,Literal,1,0.75
28,shark,Vague,Literal,1,0.55
28,fish,Specific,Literal,1,0.55
28,fox,Vague,Literal,1,0.725
28,frog,Specific,Metaphor,1,0.275
28,dog,Vague,Literal,1,0.725
28,kangaroo,Vague,Metaphor,1,0.675
28,buffalo,Specific,Literal,1,0.725
28,dolphin,Vague,Metaphor,1,0.575
28,duck,Vague,Metaphor,1,0.7
29,buffalo,Specific,Metaphor,1,0.85
29,duck,Specific,Literal,1,0.875
29,bird,Specific,Literal,1,0.875
29,goose,Vague,Metaphor,1,0.65
29,elephant,Specific,Metaphor,1,0.875
29,bat,Specific,Metaphor,1,0.575
29,bear,Vague,Literal,1,0.9
29,pig,Vague,Literal,1,0.925
29,cat,Vague,Metaphor,1,0.6
29,owl,Specific,Literal,1,0.75
29,frog,Specific,Literal,1,0.925
29,dolphin,Vague,Literal,1,0.9
29,penguin,Vague,Metaphor,1,0.525
29,kangaroo,Specific,Metaphor,1,0.9
29,horse,Specific,Literal,1,0.9
29,tiger,Vague,Literal,1,0.9
29,monkey,Specific,Literal,1,0.925
29,fish,Vague,Metaphor,1,0.4
29,zebra,Vague,Literal,1,0.9
29,goat,Specific,Literal,1,0.85
29,shark,Vague,Literal,1,0.875
29,sheep,Specific,Literal,1,0.9
29,bee,Vague,Metaphor,1,0.875
29,fox,Vague,Literal,1,0.9
29,wolf,Vague,Literal,1,0.875
29,ox,Specific,Metaphor,1,0.9
29,dog,Vague,Metaphor,1,0.875
29,ant,Specific,Metaphor,1,0.875
29,whale,Vague,Metaphor,1,0.875
29,cow,Specific,Metaphor,1,0.5
29,rabbit,Specific,Metaphor,1,0.875
29,lion,Vague,Metaphor,1,0.6
30,bird,Vague,Literal,1,0.175
30,dolphin,Specific,Literal,1,0.925
30,monkey,Vague,Metaphor,1,0.65
30,goose,Vague,Metaphor,1,0.65
30,shark,Vague,Literal,1,0.825
30,sheep,Vague,Metaphor,1,0.8
30,penguin,Vague,Metaphor,1,0.875
30,dog,Vague,Metaphor,1,0.875
30,owl,Vague,Literal,1,0.775
30,elephant,Specific,Literal,1,0.875
30,buffalo,Vague,Literal,1,0.9
30,cat,Specific,Metaphor,1,0.175
30,horse,Specific,Literal,1,0.875
30,cow,Vague,Metaphor,1,0.825
30,rabbit,Vague,Literal,1,0.875
30,fox,Vague,Metaphor,1,0.775
30,lion,Specific,Literal,1,0.875
30,goat,Specific,Metaphor,1,0.175
30,pig,Specific,Metaphor,1,1
30,frog,Specific,Literal,1,0.95
30,ox,Vague,Metaphor,1,0.875
30,wolf,Specific,Literal,1,0.9
30,ant,Specific,Metaphor,1,0.975
30,duck,Specific,Metaphor,1,0.325
30,whale,Specific,Literal,1,0.925
30,zebra,Vague,Literal,1,0.875
30,kangaroo,Vague,Literal,1,0.875
30,bee,Specific,Metaphor,1,0.775
30,bear,Specific,Literal,1,0.825
30,bat,Specific,Metaphor,1,0.6
30,tiger,Vague,Literal,1,0.9
30,fish,Specific,Metaphor,1,0.9
31,shark,Specific,Literal,1,0.6
31,tiger,Vague,Metaphor,1,0.075
31,bat,Vague,Metaphor,1,0.325
31,lion,Vague,Metaphor,1,0.55
31,fish,Vague,Metaphor,1,0.1
31,ant,Vague,Literal,1,0.725
31,whale,Specific,Metaphor,1,0.8
31,dog,Specific,Metaphor,1,0.6
31,horse,Vague,Literal,1,0.7
31,wolf,Specific,Literal,1,0.625
31,bird,Specific,Metaphor,1,0.6
31,kangaroo,Specific,Metaphor,1,0.65
31,zebra,Specific,Literal,1,0.175
31,sheep,Vague,Metaphor,1,0.075
31,bear,Specific,Literal,1,0.625
31,cow,Specific,Metaphor,1,0.725
31,duck,Specific,Metaphor,1,0.625
31,goose,Specific,Literal,1,0.725
31,monkey,Specific,Metaphor,1,0.6
31,ox,Specific,Literal,1,0.7
31,owl,Vague,Metaphor,1,0.6
31,penguin,Vague,Literal,1,0.65
31,cat,Vague,Literal,1,0.7
31,goat,Specific,Literal,1,0.725
31,rabbit,Vague,Literal,1,0.65
31,frog,Vague,Literal,1,0.275
31,bee,Vague,Metaphor,1,0.625
31,pig,Specific,Literal,1,0.675
31,buffalo,Vague,Literal,1,0.725
31,elephant,Vague,Metaphor,1,0.725
31,fox,Specific,Metaphor,1,0.675
31,dolphin,Vague,Literal,1,0.675
32,owl,Vague,Literal,1,0.8
32,horse,Specific,Literal,1,0.875
32,wolf,Specific,Metaphor,1,0.6
32,cow,Vague,Metaphor,1,0.625
32,fish,Specific,Metaphor,1,0.75
32,sheep,Vague,Literal,1,0.725
32,penguin,Specific,Literal,1,0.725
32,elephant,Vague,Metaphor,1,0.725
32,shark,Vague,Literal,1,0.725
32,monkey,Specific,Metaphor,1,0.725
32,buffalo,Vague,Metaphor,1,0.725
32,goat,Specific,Literal,1,0.7
32,pig,Specific,Literal,1,0.7
32,bird,Vague,Metaphor,1,0.7
32,bat,Vague,Metaphor,1,0.65
32,whale,Vague,Literal,1,0.7
32,frog,Specific,Metaphor,1,0.675
32,rabbit,Vague,Metaphor,1,0.65
32,ox,Specific,Literal,1,0.725
32,kangaroo,Vague,Literal,1,0.7
32,lion,Vague,Literal,1,0.675
32,bee,Vague,Literal,1,0.825
32,tiger,Specific,Literal,1,0.85
32,goose,Vague,Literal,1,0.825
32,zebra,Vague,Metaphor,1,0.65
32,duck,Specific,Metaphor,1,0.65
32,dolphin,Specific,Metaphor,1,0.65
32,fox,Specific,Metaphor,1,0.675
32,ant,Vague,Metaphor,1,0.525
32,cat,Specific,Literal,1,0.675
32,dog,Specific,Metaphor,1,0.675
32,bear,Specific,Literal,1,0.675
33,dog,Specific,Metaphor,1,0.775
33,owl,Vague,Literal,1,0.65
33,sheep,Vague,Literal,1,0.7
33,ant,Specific,Literal,1,0.725
33,duck,Specific,Literal,1,0.75
33,dolphin,Specific,Literal,1,0.625
33,monkey,Specific,Metaphor,1,0.675
33,penguin,Specific,Metaphor,1,0.3
33,goose,Specific,Metaphor,1,0.425
33,wolf,Vague,Literal,1,0.4
33,ox,Specific,Metaphor,1,0.675
33,bird,Vague,Metaphor,1,0.35
33,cow,Vague,Literal,1,0.425
33,goat,Vague,Metaphor,1,0.4
33,buffalo,Vague,Literal,1,0.7
33,tiger,Vague,Literal,1,0.7
33,elephant,Vague,Metaphor,1,0.7
33,rabbit,Specific,Metaphor,1,0.625
33,fish,Specific,Literal,1,0.35
33,whale,Specific,Metaphor,1,0.625
33,frog,Vague,Metaphor,1,0.675
33,lion,Specific,Literal,1,0.7
33,horse,Specific,Literal,1,0.725
33,bat,Specific,Literal,1,0.725
33,kangaroo,Vague,Metaphor,1,0.65
33,pig,Vague,Metaphor,1,0.7
33,bee,Specific,Metaphor,1,0.65
33,fox,Vague,Metaphor,1,0.7
33,zebra,Vague,Literal,1,0.4
33,cat,Vague,Literal,1,0.75
33,bear,Specific,Literal,1,0.775
33,shark,Vague,Metaphor,1,0.7
34,duck,Vague,Literal,1,0.775
34,zebra,Specific,Metaphor,1,0.575
34,shark,Specific,Literal,1,0.9
34,goat,Vague,Metaphor,1,0.775
34,fox,Specific,Metaphor,1,0.7
34,penguin,Specific,Literal,1,0.875
34,wolf,Specific,Metaphor,1,0.65
34,bird,Specific,Metaphor,1,0.75
34,cow,Vague,Literal,1,0.85
34,sheep,Vague,Literal,1,0.825
34,dog,Vague,Literal,1,0.875
34,goose,Vague,Metaphor,1,0.625
34,elephant,Vague,Metaphor,1,0.675
34,owl,Specific,Literal,1,0.75
34,lion,Specific,Literal,1,0.875
34,bear,Vague,Metaphor,1,0.7
34,kangaroo,Vague,Literal,1,0.875
34,pig,Vague,Metaphor,1,0.75
34,dolphin,Vague,Literal,1,0.875
34,rabbit,Vague,Metaphor,1,0.725
34,frog,Specific,Literal,1,0.825
34,buffalo,Specific,Literal,1,0.825
34,horse,Vague,Literal,1,0.875
34,bee,Specific,Metaphor,1,0.725
34,fish,Specific,Metaphor,1,0.675
34,cat,Vague,Metaphor,1,0.625
34,whale,Specific,Metaphor,1,0.625
34,ant,Specific,Metaphor,1,0.575
34,ox,Specific,Literal,1,0.85
34,bat,Vague,Metaphor,1,0.625
34,tiger,Vague,Literal,1,0.65
34,monkey,Specific,Literal,1,0.625
35,lion,Vague,Literal,1,0.825
35,elephant,Specific,Literal,1,0.775
35,whale,Specific,Metaphor,1,0.9
35,owl,Vague,Literal,1,0.95
35,kangaroo,Vague,Metaphor,1,1
35,ox,Specific,Metaphor,1,0.975
35,frog,Specific,Literal,1,0.9
35,fox,Specific,Metaphor,1,0.925
35,goat,Specific,Metaphor,1,0.9
35,bee,Vague,Metaphor,1,0.85
35,bird,Specific,Metaphor,1,0.9
35,ant,Specific,Metaphor,1,0.875
35,pig,Vague,Metaphor,1,0.95
35,goose,Specific,Literal,1,0.925
35,buffalo,Vague,Literal,1,1
35,dolphin,Vague,Metaphor,1,0.7
35,fish,Vague,Literal,1,0.9
35,sheep,Specific,Metaphor,1,0.8
35,penguin,Vague,Literal,1,1
35,tiger,Vague,Metaphor,1,1
35,cat,Specific,Literal,1,0.975
35,horse,Vague,Literal,1,1
35,dog,Vague,Metaphor,1,0.925
35,cow,Specific,Literal,1,0.975
35,monkey,Specific,Metaphor,1,0.875
35,duck,Specific,Literal,1,1
35,bear,Vague,Literal,1,0.975
35,shark,Specific,Literal,1,1
35,zebra,Specific,Literal,1,0.975
35,bat,Vague,Metaphor,1,0.625
35,rabbit,Vague,Metaphor,1,0.75
35,wolf,Vague,Literal,1,0.975
36,fox,Specific,Metaphor,1,0.5
36,dolphin,Specific,Metaphor,1,0.35
36,elephant,Vague,Metaphor,1,0.425
36,cow,Vague,Literal,1,0.55
36,bee,Vague,Metaphor,1,0.6
36,bat,Vague,Literal,1,0.7
36,ox,Vague,Metaphor,1,0.625
36,sheep,Vague,Literal,1,0.675
36,lion,Vague,Literal,1,0.75
36,whale,Specific,Metaphor,1,0.675
36,bear,Specific,Metaphor,1,0.6
36,bird,Vague,Metaphor,1,0.5
36,monkey,Vague,Literal,1,0.75
36,penguin,Specific,Literal,1,0.7
36,goat,Vague,Literal,1,0.775
36,cat,Specific,Literal,1,0.65
36,ant,Specific,Literal,1,0.75
36,buffalo,Specific,Literal,1,0.7
36,fish,Specific,Literal,1,0.65
36,tiger,Specific,Metaphor,1,0.5
36,dog,Specific,Metaphor,1,0.5
36,shark,Specific,Literal,1,0.725
36,zebra,Specific,Metaphor,1,0.625
36,horse,Vague,Metaphor,1,0.6
36,duck,Vague,Literal,1,0.625
36,goose,Vague,Metaphor,1,0.525
36,wolf,Specific,Metaphor,1,0.6
36,rabbit,Vague,Literal,1,0.625
36,frog,Vague,Metaphor,1,0.525
36,owl,Specific,Literal,1,0.675
36,kangaroo,Specific,Literal,1,0.675
36,pig,Vague,Metaphor,1,0.5
37,frog,Vague,Metaphor,1,0.7
37,ant,Specific,Literal,1,0.825
37,cow,Specific,Metaphor,1,0.8
37,goose,Vague,Metaphor,1,0.65
37,buffalo,Specific,Metaphor,1,0.775
37,shark,Specific,Metaphor,1,0.6
37,bee,Specific,Metaphor,1,0.75
37,lion,Vague,Literal,1,0.75
37,bat,Vague,Literal,1,0.7
37,owl,Vague,Metaphor,1,0.7
37,tiger,Specific,Metaphor,1,0.55
37,whale,Specific,Literal,1,0.725
37,fox,Specific,Literal,1,0.8
37,monkey,Specific,Literal,1,0.775
37,ox,Vague,Metaphor,1,0.65
37,rabbit,Vague,Literal,1,0.75
37,dolphin,Vague,Literal,1,0.8
37,elephant,Vague,Literal,1,0.775
37,horse,Specific,Literal,1,0.8
37,duck,Specific,Metaphor,1,0.775
37,cat,Vague,Literal,1,0.775
37,bird,Specific,Metaphor,1,0.75
37,penguin,Vague,Metaphor,1,0.425
37,sheep,Vague,Metaphor,1,0.475
37,bear,Vague,Metaphor,1,0.575
37,zebra,Vague,Metaphor,1,0.425
37,wolf,Specific,Literal,1,0.8
37,fish,Specific,Literal,1,0.8
37,goat,Vague,Literal,1,0.85
37,dog,Specific,Metaphor,1,0.775
37,pig,Specific,Literal,1,0.825
37,kangaroo,Vague,Literal,1,0.825
38,fish,Specific,Literal,1,1
38,rabbit,Specific,Metaphor,1,0.7
38,duck,Specific,Literal,1,1
38,owl,Specific,Metaphor,1,0.7
38,wolf,Vague,Metaphor,1,0.575
38,bear,Specific,Metaphor,1,0.7
38,cow,Vague,Literal,1,1
38,elephant,Vague,Metaphor,1,0.775
38,ox,Vague,Metaphor,1,0.825
38,pig,Specific,Metaphor,1,0.75
38,ant,Specific,Literal,1,0.775
38,goose,Specific,Literal,1,0.975
38,dog,Specific,Metaphor,1,0.1
38,monkey,Specific,Literal,1,0.975
38,lion,Vague,Literal,1,0.975
38,shark,Specific,Metaphor,1,0.6
38,zebra,Specific,Literal,1,1
38,frog,Vague,Literal,1,1
38,bee,Specific,Literal,1,1
38,penguin,Specific,Metaphor,1,0.675
38,horse,Vague,Metaphor,1,0.575
38,dolphin,Vague,Literal,1,0.975
38,sheep,Specific,Literal,1,0.975
38,buffalo,Vague,Metaphor,1,0.7
38,cat,Vague,Metaphor,1,0.55
38,goat,Vague,Literal,1,0.975
38,fox,Vague,Literal,1,0.975
38,whale,Vague,Literal,1,1
38,kangaroo,Vague,Literal,1,0.975
38,tiger,Specific,Metaphor,1,0.3
38,bat,Vague,Metaphor,1,0.3
38,bird,Vague,Metaphor,1,0.5
39,bird,Specific,Literal,1,0.875
39,fox,Vague,Literal,1,0.925
39,sheep,Specific,Metaphor,1,0.825
39,lion,Vague,Metaphor,1,0.8
39,shark,Specific,Literal,1,0.95
39,cow,Specific,Metaphor,1,0.925
39,dolphin,Vague,Metaphor,1,0.9
39,ant,Specific,Metaphor,1,0.925
39,penguin,Specific,Literal,1,0.9
39,fish,Vague,Metaphor,1,0.9
39,dog,Vague,Metaphor,1,0.5
39,horse,Specific,Literal,1,0.9
39,buffalo,Vague,Literal,1,0.9
39,kangaroo,Specific,Literal,1,0.875
39,bat,Specific,Literal,1,0.875
39,elephant,Specific,Literal,1,0.825
39,tiger,Specific,Metaphor,1,0.5
39,monkey,Vague,Metaphor,1,0.875
39,duck,Vague,Literal,1,0.875
39,frog,Specific,Metaphor,1,0.9
39,bear,Vague,Metaphor,1,0.5
39,pig,Vague,Literal,1,0.875
39,goose,Vague,Literal,1,0.875
39,cat,Specific,Metaphor,1,0.9
39,wolf,Vague,Literal,1,0.85
39,goat,Vague,Literal,1,0.85
39,ox,Vague,Metaphor,1,0.875
39,whale,Specific,Metaphor,1,0.85
39,owl,Specific,Literal,1,0.9
39,zebra,Vague,Literal,1,0.825
39,rabbit,Specific,Metaphor,1,0.85
39,bee,Vague,Metaphor,1,0.825
40,kangaroo,Vague,Literal,1,0.7
40,fish,Specific,Literal,1,0.675
40,shark,Specific,Literal,1,0.65
40,ox,Specific,Metaphor,1,0.85
40,fox,Specific,Literal,1,0.7
40,tiger,Vague,Literal,1,0.075
40,cow,Specific,Literal,1,0.775
40,whale,Specific,Metaphor,1,0.875
40,horse,Vague,Literal,1,0.7
40,owl,Vague,Metaphor,1,0.625
40,bat,Vague,Metaphor,1,0.425
40,frog,Specific,Metaphor,1,0.525
40,zebra,Vague,Literal,1,0.075
40,lion,Vague,Metaphor,1,0.6
40,penguin,Specific,Literal,1,0.675
40,bird,Specific,Metaphor,1,0.6
40,dog,Vague,Literal,1,0.7
40,goat,Specific,Literal,1,0.775
40,elephant,Specific,Metaphor,1,0.825
40,rabbit,Specific,Metaphor,1,0.725
40,duck,Vague,Metaphor,1,0.525
40,cat,Vague,Metaphor,1,0.625
40,dolphin,Vague,Metaphor,1,0.7
40,buffalo,Vague,Literal,1,0.825
40,goose,Specific,Metaphor,1,0.475
40,wolf,Vague,Metaphor,1,0.6
40,monkey,Specific,Metaphor,1,0.75
40,bear,Specific,Literal,1,0.825
40,sheep,Vague,Metaphor,1,0.075
40,ant,Vague,Literal,1,0.825
40,bee,Specific,Literal,1,0.8
40,pig,Vague,Literal,1,0.8
41,dolphin,Vague,Literal,1,0.725
41,sheep,Specific,Literal,1,0.95
41,bird,Specific,Metaphor,1,0.95
41,elephant,Vague,Literal,1,0.95
41,penguin,Vague,Literal,1,0.95
41,zebra,Vague,Literal,1,0.95
41,cow,Specific,Metaphor,1,0.95
41,fish,Specific,Literal,1,0.95
41,shark,Specific,Metaphor,1,0.925
41,tiger,Vague,Literal,1,0.95
41,bat,Vague,Literal,1,0.975
41,duck,Vague,Metaphor,1,0.5
41,horse,Specific,Literal,1,0.975
41,lion,Specific,Metaphor,1,0.95
41,fox,Vague,Literal,1,0.975
41,monkey,Vague,Metaphor,1,0.5
41,bee,Vague,Metaphor,1,0.7
41,buffalo,Specific,Metaphor,1,0.975
41,cat,Specific,Literal,1,0.95
41,whale,Specific,Literal,1,0.975
41,rabbit,Vague,Metaphor,1,0.975
41,ox,Specific,Literal,1,0.975
41,goat,Specific,Metaphor,1,0.5
41,ant,Specific,Literal,1,0.975
41,owl,Vague,Literal,1,0.975
41,goose,Vague,Metaphor,1,0.5
41,pig,Vague,Metaphor,1,0.7
41,bear,Specific,Metaphor,1,0.95
41,kangaroo,Vague,Metaphor,1,0.5
41,wolf,Vague,Metaphor,1,0.95
41,dog,Specific,Metaphor,1,0.275
41,frog,Specific,Literal,1,0.95
42,dog,Specific,Literal,1,0.9
42,fox,Specific,Literal,1,0.925
42,ant,Specific,Metaphor,1,0.95
42,pig,Vague,Metaphor,1,0.65
42,bee,Vague,Metaphor,1,0.85
42,frog,Specific,Metaphor,1,0.625
42,sheep,Specific,Metaphor,1,0.725
42,elephant,Specific,Literal,1,0.925
42,goose,Vague,Literal,1,0.925
42,cow,Specific,Literal,1,0.925
42,buffalo,Vague,Metaphor,1,0.85
42,kangaroo,Specific,Metaphor,1,0.725
42,horse,Vague,Literal,1,0.9
42,fish,Vague,Metaphor,1,0.125
42,zebra,Specific,Literal,1,0.925
42,dolphin,Vague,Literal,1,0.925
42,monkey,Vague,Metaphor,1,0.625
42,bear,Specific,Literal,1,0.95
42,rabbit,Vague,Literal,1,0.9
42,penguin,Vague,Literal,1,0.925
42,goat,Specific,Metaphor,1,0.375
42,lion,Vague,Metaphor,1,0.4
42,shark,Specific,Literal,1,0.9
42,wolf,Specific,Metaphor,1,0.675
42,cat,Vague,Literal,1,0.9
42,bird,Vague,Literal,1,0.925
42,duck,Vague,Metaphor,1,0.7
42,whale,Vague,Metaphor,1,0.925
42,owl,Specific,Metaphor,1,0.925
42,tiger,Specific,Literal,1,0.925
42,ox,Vague,Literal,1,0.925
42,bat,Specific,Metaphor,1,0.6
